example_id                                                                                     | status | run_time        |
./spec/models/support/requests/content_data_feedback_spec.rb[1:6]                              | passed | 0.00609 seconds |
./spec/models/support/requests/content_data_feedback_spec.rb[1:7]                              | passed | 0.00594 seconds |
./spec/models/support/requests/content_data_feedback_spec.rb[1:8]                              | passed | 0.01221 seconds |
./spec/models/support/requests/content_publisher_feedback_request_spec.rb[1:1]                 | passed | 0.017 seconds   |
./spec/models/support/requests/content_publisher_feedback_request_spec.rb[1:2]                 | passed | 0.01518 seconds |
./spec/models/support/requests/content_publisher_feedback_request_spec.rb[1:3]                 | passed | 0.0058 seconds  |
./spec/models/support/requests/content_publisher_feedback_request_spec.rb[1:4]                 | passed | 0.00734 seconds |
./spec/models/support/requests/content_publisher_feedback_request_spec.rb[1:5]                 | passed | 0.0065 seconds  |
./spec/models/support/requests/content_publisher_feedback_request_spec.rb[1:6]                 | passed | 0.00602 seconds |
./spec/models/support/requests/content_publisher_feedback_request_spec.rb[1:7]                 | passed | 0.00779 seconds |
./spec/models/support/requests/content_publisher_feedback_request_spec.rb[1:8]                 | passed | 0.00878 seconds |
./spec/models/support/requests/content_publisher_feedback_request_spec.rb[1:9]                 | passed | 0.01098 seconds |
./spec/models/support/requests/foi_request_spec.rb[1:1]                                        | passed | 0.0093 seconds  |
./spec/models/support/requests/foi_request_spec.rb[1:2]                                        | passed | 0.00404 seconds |
./spec/models/support/requests/general_request_spec.rb[1:1]                                    | passed | 0.01009 seconds |
./spec/models/support/requests/general_request_spec.rb[1:2]                                    | passed | 0.01164 seconds |
./spec/models/support/requests/general_request_spec.rb[1:3]                                    | passed | 0.00615 seconds |
./spec/models/support/requests/general_request_spec.rb[1:4]                                    | passed | 0.00321 seconds |
./spec/models/support/requests/general_request_spec.rb[1:5]                                    | passed | 0.00425 seconds |
./spec/models/support/requests/live_campaign_request_spec.rb[1:1]                              | passed | 0.01439 seconds |
./spec/models/support/requests/live_campaign_request_spec.rb[1:2]                              | passed | 0.01432 seconds |
./spec/models/support/requests/named_contact_spec.rb[1:1]                                      | passed | 0.00863 seconds |
./spec/models/support/requests/named_contact_spec.rb[1:2]                                      | passed | 0.0105 seconds  |
./spec/models/support/requests/named_contact_spec.rb[1:3]                                      | passed | 0.00421 seconds |
./spec/models/support/requests/named_contact_spec.rb[1:4]                                      | passed | 0.00432 seconds |
./spec/models/support/requests/named_contact_spec.rb[1:5]                                      | passed | 0.00415 seconds |
./spec/models/support/requests/named_contact_spec.rb[1:6]                                      | passed | 0.00188 seconds |
./spec/models/support/requests/named_contact_spec.rb[1:7]                                      | passed | 0.00333 seconds |
./spec/models/support/requests/named_contact_spec.rb[1:8]                                      | passed | 0.00089 seconds |
./spec/models/support/requests/permissions_spec.rb[1:1:1:1]                                    | passed | 0.00136 seconds |
./spec/models/support/requests/permissions_spec.rb[1:1:1:2]                                    | passed | 0.00407 seconds |
./spec/models/support/requests/permissions_spec.rb[1:2:1:1]                                    | passed | 0.00298 seconds |
./spec/models/support/requests/permissions_spec.rb[1:2:1:2]                                    | passed | 0.00208 seconds |
./spec/models/support/requests/permissions_spec.rb[1:3:1:1]                                    | passed | 0.00167 seconds |
./spec/models/support/requests/permissions_spec.rb[1:3:1:2]                                    | passed | 0.00233 seconds |
./spec/models/support/requests/permissions_spec.rb[1:4:1:1]                                    | passed | 0.0019 seconds  |
./spec/models/support/requests/permissions_spec.rb[1:4:1:2]                                    | passed | 0.00139 seconds |
./spec/models/support/requests/permissions_spec.rb[1:5:1:1]                                    | passed | 0.00106 seconds |
./spec/models/support/requests/permissions_spec.rb[1:5:1:2]                                    | passed | 0.00162 seconds |
./spec/models/support/requests/permissions_spec.rb[1:6:1:1]                                    | passed | 0.00203 seconds |
./spec/models/support/requests/permissions_spec.rb[1:6:1:2]                                    | passed | 0.0003 seconds  |
./spec/models/support/requests/remove_user_request_spec.rb[1:1]                                | passed | 0.01562 seconds |
./spec/models/support/requests/remove_user_request_spec.rb[1:2]                                | passed | 0.01757 seconds |
./spec/models/support/requests/remove_user_request_spec.rb[1:3]                                | passed | 0.0176 seconds  |
./spec/models/support/requests/remove_user_request_spec.rb[1:4]                                | passed | 0.00765 seconds |
./spec/models/support/requests/remove_user_request_spec.rb[1:5]                                | passed | 0.0085 seconds  |
./spec/models/support/requests/remove_user_request_spec.rb[1:6]                                | passed | 0.01053 seconds |
./spec/models/support/requests/remove_user_request_spec.rb[1:7]                                | passed | 0.01909 seconds |
./spec/models/support/requests/request_spec.rb[1:1]                                            | passed | 0.00108 seconds |
./spec/models/support/requests/requester_spec.rb[1:1]                                          | passed | 0.00845 seconds |
./spec/models/support/requests/requester_spec.rb[1:2]                                          | passed | 0.00887 seconds |
./spec/models/support/requests/requester_spec.rb[1:3]                                          | passed | 0.00339 seconds |
./spec/models/support/requests/requester_spec.rb[1:4]                                          | passed | 0.0021 seconds  |
./spec/models/support/requests/requester_spec.rb[1:5]                                          | passed | 0.00095 seconds |
./spec/models/support/requests/requester_spec.rb[1:6]                                          | passed | 0.00237 seconds |
./spec/models/support/requests/requester_spec.rb[1:7]                                          | passed | 0.00232 seconds |
./spec/models/support/requests/requester_spec.rb[1:8]                                          | passed | 0.00312 seconds |
./spec/models/support/requests/requester_spec.rb[1:9]                                          | passed | 0.00234 seconds |
./spec/models/support/requests/requester_spec.rb[1:10]                                         | passed | 0.00304 seconds |
./spec/models/support/requests/requester_spec.rb[1:11]                                         | passed | 0.00391 seconds |
./spec/models/support/requests/requester_spec.rb[1:12]                                         | passed | 0.00423 seconds |
./spec/models/support/requests/requester_spec.rb[1:13]                                         | passed | 0.00363 seconds |
./spec/models/support/requests/requester_spec.rb[1:14]                                         | passed | 0.00057 seconds |
./spec/models/support/requests/requester_spec.rb[1:15]                                         | passed | 0.00076 seconds |
./spec/models/support/requests/taxonomy_change_topic_request_spec.rb[1:1]                      | passed | 0.01158 seconds |
./spec/models/support/requests/taxonomy_change_topic_request_spec.rb[1:2]                      | passed | 0.02195 seconds |
./spec/models/support/requests/taxonomy_change_topic_request_spec.rb[1:3]                      | passed | 0.02142 seconds |
./spec/models/support/requests/taxonomy_change_topic_request_spec.rb[1:4]                      | passed | 0.00746 seconds |
./spec/models/support/requests/taxonomy_change_topic_request_spec.rb[1:5]                      | passed | 0.00642 seconds |
./spec/models/support/requests/taxonomy_change_topic_request_spec.rb[1:6]                      | passed | 0.01051 seconds |
./spec/models/support/requests/taxonomy_change_topic_request_spec.rb[1:7]                      | passed | 0.00734 seconds |
./spec/models/support/requests/taxonomy_change_topic_request_spec.rb[1:8]                      | passed | 0.01055 seconds |
./spec/models/support/requests/taxonomy_change_topic_request_spec.rb[1:9]                      | passed | 0.01067 seconds |
./spec/models/support/requests/taxonomy_change_topic_request_spec.rb[1:10]                     | passed | 0.00736 seconds |
./spec/models/support/requests/taxonomy_change_topic_request_spec.rb[1:11]                     | passed | 0.0074 seconds  |
./spec/models/support/requests/taxonomy_change_topic_request_spec.rb[1:12]                     | passed | 0.00402 seconds |
./spec/models/support/requests/taxonomy_new_topic_request_spec.rb[1:1]                         | passed | 0.00685 seconds |
./spec/models/support/requests/taxonomy_new_topic_request_spec.rb[1:2]                         | passed | 0.00733 seconds |
./spec/models/support/requests/taxonomy_new_topic_request_spec.rb[1:3]                         | passed | 0.01039 seconds |
./spec/models/support/requests/taxonomy_new_topic_request_spec.rb[1:4]                         | passed | 0.00902 seconds |
./spec/models/support/requests/taxonomy_new_topic_request_spec.rb[1:5]                         | passed | 0.00306 seconds |
./spec/models/support/requests/technical_fault_report_spec.rb[1:1]                             | passed | 0.01734 seconds |
./spec/models/support/requests/technical_fault_report_spec.rb[1:2]                             | passed | 0.02062 seconds |
./spec/models/support/requests/technical_fault_report_spec.rb[1:3]                             | passed | 0.0219 seconds  |
./spec/models/support/requests/technical_fault_report_spec.rb[1:4]                             | passed | 0.02208 seconds |
./spec/models/support/requests/technical_fault_report_spec.rb[1:5]                             | passed | 0.02034 seconds |
./spec/models/support/requests/technical_fault_report_spec.rb[1:6]                             | passed | 0.01975 seconds |
./spec/models/support/requests/technical_fault_report_spec.rb[1:7]                             | passed | 0.00123 seconds |
./spec/models/support/requests/time_constraint_spec.rb[1:1]                                    | passed | 0.00185 seconds |
./spec/models/support/requests/time_constraint_spec.rb[1:2]                                    | passed | 0.00286 seconds |
./spec/models/support/requests/time_constraint_spec.rb[1:3]                                    | passed | 0.00175 seconds |
./spec/models/support/requests/time_constraint_spec.rb[1:4]                                    | passed | 0.0021 seconds  |
./spec/models/support/requests/time_constraint_spec.rb[1:5]                                    | passed | 0.00261 seconds |
./spec/models/support/requests/time_constraint_spec.rb[1:6]                                    | passed | 0.00185 seconds |
./spec/models/support/requests/time_constraint_spec.rb[1:7]                                    | passed | 0.00222 seconds |
./spec/models/support/requests/time_constraint_spec.rb[1:8]                                    | passed | 0.00304 seconds |
./spec/models/support/requests/time_constraint_spec.rb[1:9]                                    | passed | 0.00077 seconds |
./spec/models/support/requests/time_constraint_spec.rb[1:10]                                   | passed | 0.00533 seconds |
./spec/models/support/requests/time_constraint_spec.rb[1:11]                                   | passed | 0.00227 seconds |
./spec/models/support/requests/time_constraint_spec.rb[1:12]                                   | passed | 0.00141 seconds |
./spec/models/support/requests/unpublish_content_request_spec.rb[1:1]                          | passed | 0.00913 seconds |
./spec/models/support/requests/unpublish_content_request_spec.rb[1:2]                          | passed | 0.01281 seconds |
./spec/models/support/requests/unpublish_content_request_spec.rb[1:3]                          | passed | 0.01761 seconds |
./spec/models/support/requests/unpublish_content_request_spec.rb[1:4]                          | passed | 0.00659 seconds |
./spec/models/support/requests/unpublish_content_request_spec.rb[1:5]                          | passed | 0.00558 seconds |
./spec/models/support/requests/unpublish_content_request_spec.rb[1:6]                          | passed | 0.00599 seconds |
./spec/models/support/requests/unpublish_content_request_spec.rb[1:7]                          | passed | 0.00646 seconds |
./spec/models/support/requests/unpublish_content_request_spec.rb[1:8]                          | passed | 0.01652 seconds |
./spec/models/support/requests/unpublish_content_request_spec.rb[1:9]                          | passed | 0.00843 seconds |
./spec/models/support/requests/unpublish_content_request_spec.rb[1:10]                         | passed | 0.00607 seconds |
./spec/models/support/requests/unpublish_content_request_spec.rb[1:11]                         | passed | 0.01002 seconds |
./spec/models/support/requests/unpublish_content_request_spec.rb[1:12]                         | passed | 0.0296 seconds  |
./spec/models/support/requests/unpublish_content_request_spec.rb[1:13]                         | passed | 0.04308 seconds |
./spec/models/support/requests/unpublish_content_request_spec.rb[1:14]                         | passed | 0.00475 seconds |
./spec/models/user_spec.rb[1:1]                                                                | passed | 0.0029 seconds  |
./spec/models/user_spec.rb[1:2]                                                                | passed | 0.00346 seconds |
./spec/models/user_spec.rb[1:3]                                                                | passed | 0.00383 seconds |
./spec/models/user_spec.rb[1:4:1]                                                              | passed | 0.00674 seconds |
./spec/models/user_spec.rb[1:4:2]                                                              | passed | 0.00235 seconds |
./spec/models/user_spec.rb[1:4:3]                                                              | passed | 0.00106 seconds |
./spec/models/user_spec.rb[1:4:4]                                                              | passed | 0.00082 seconds |
./spec/models/user_spec.rb[1:4:5]                                                              | passed | 0.00086 seconds |
./spec/models/user_spec.rb[1:4:6:1]                                                            | passed | 0.00107 seconds |
./spec/models/user_spec.rb[1:4:6:2]                                                            | passed | 0.00101 seconds |
./spec/models/user_spec.rb[1:4:6:3]                                                            | passed | 0.00281 seconds |
./spec/models/user_spec.rb[1:4:7]                                                              | passed | 0.00359 seconds |
./spec/models/volatile_lock_spec.rb[1:1]                                                       | passed | 0.00319 seconds |
./spec/models/volatile_lock_spec.rb[1:2]                                                       | passed | 0.03035 seconds |
./spec/models/volatile_lock_spec.rb[1:3]                                                       | passed | 0.00153 seconds |
./spec/models/volatile_lock_spec.rb[1:4]                                                       | passed | 0.00292 seconds |
./spec/models/volatile_lock_spec.rb[1:5:1]                                                     | passed | 0.0022 seconds  |
./spec/models/volatile_lock_spec.rb[1:5:2]                                                     | passed | 0.00212 seconds |
./spec/models/zendesk/labelled_snippet_spec.rb[1:1:1]                                          | passed | 0.00046 seconds |
./spec/models/zendesk/labelled_snippet_spec.rb[1:1:2]                                          | passed | 0.00086 seconds |
./spec/models/zendesk/labelled_snippet_spec.rb[1:1:3]                                          | passed | 0.00094 seconds |
./spec/models/zendesk/labelled_snippet_spec.rb[1:1:4]                                          | passed | 0.00049 seconds |
./spec/models/zendesk/labelled_snippet_spec.rb[1:1:5]                                          | passed | 0.00063 seconds |
./spec/models/zendesk/labelled_snippet_spec.rb[1:2:1]                                          | passed | 0.00076 seconds |
./spec/models/zendesk/labelled_snippet_spec.rb[1:2:2]                                          | passed | 0.00684 seconds |
./spec/models/zendesk/labelled_snippet_spec.rb[1:2:3]                                          | passed | 0.00084 seconds |
./spec/models/zendesk/ticket/accounts_permissions_and_training_request_ticket_spec.rb[1:1]     | passed | 0.00041 seconds |
./spec/models/zendesk/ticket/content_advice_request_ticket_spec.rb[1:1]                        | passed | 0.00054 seconds |
./spec/models/zendesk/ticket/content_advice_request_ticket_spec.rb[1:2]                        | passed | 0.00163 seconds |
./spec/models/zendesk/ticket/content_advice_request_ticket_spec.rb[1:3]                        | passed | 0.00074 seconds |
./spec/models/zendesk/ticket/content_change_request_ticket_spec.rb[1:1]                        | passed | 0.00032 seconds |
./spec/models/zendesk/ticket/content_change_request_ticket_spec.rb[1:2]                        | passed | 0.00084 seconds |
./spec/models/zendesk/ticket/content_change_request_ticket_spec.rb[1:3]                        | passed | 0.00054 seconds |
./spec/models/zendesk/ticket/content_data_feedback_ticket_spec.rb[1:1]                         | passed | 0.00056 seconds |
./spec/models/zendesk/ticket/content_data_feedback_ticket_spec.rb[1:2]                         | passed | 0.00026 seconds |
./spec/models/zendesk/ticket/general_request_ticket_spec.rb[1:1]                               | passed | 0.00057 seconds |
./spec/models/zendesk/ticket/general_request_ticket_spec.rb[1:2]                               | passed | 0.00035 seconds |
./spec/models/zendesk/ticket/general_request_ticket_spec.rb[1:3]                               | passed | 0.00063 seconds |
./spec/models/zendesk/ticket/general_request_ticket_spec.rb[1:4]                               | passed | 0.00034 seconds |
./spec/models/zendesk/ticket/remove_user_request_ticket_spec.rb[1:1:1]                         | passed | 0.0013 seconds  |
./spec/models/zendesk/ticket/technical_fault_report_ticket_spec.rb[1:1:1]                      | passed | 0.0019 seconds  |
./spec/models/zendesk/ticket/technical_fault_report_ticket_spec.rb[1:2:1:1]                    | passed | 0.00075 seconds |
./spec/models/zendesk/zendesk_ticket_spec.rb[1:1:1]                                            | passed | 0.00086 seconds |
./spec/models/zendesk/zendesk_ticket_spec.rb[1:2:1]                                            | passed | 0.00029 seconds |
./spec/models/zendesk/zendesk_ticket_spec.rb[1:3:1]                                            | passed | 0.00099 seconds |
./spec/models/zendesk/zendesk_ticket_spec.rb[1:4:1]                                            | passed | 0.00069 seconds |
./spec/models/zendesk/zendesk_ticket_spec.rb[1:5:1:1]                                          | passed | 0.0011 seconds  |
./spec/models/zendesk/zendesk_ticket_spec.rb[1:5:2:1]                                          | passed | 0.00142 seconds |
./spec/models/zendesk/zendesk_ticket_spec.rb[1:6:1:1]                                          | passed | 0.00089 seconds |
./spec/models/zendesk/zendesk_ticket_spec.rb[1:6:2:1]                                          | passed | 0.00065 seconds |
./spec/presenters/anonymous_feedback_presenter_spec.rb[1:1:1]                                  | passed | 0.00065 seconds |
./spec/presenters/anonymous_feedback_presenter_spec.rb[1:1:2]                                  | passed | 0.00054 seconds |
./spec/presenters/anonymous_feedback_presenter_spec.rb[1:1:3]                                  | passed | 0.00052 seconds |
./spec/presenters/anonymous_feedback_presenter_spec.rb[1:1:4]                                  | passed | 0.00045 seconds |
./spec/presenters/anonymous_feedback_presenter_spec.rb[1:2:1]                                  | passed | 0.00115 seconds |
./spec/presenters/anonymous_feedback_presenter_spec.rb[1:2:2:1]                                | passed | 0.00088 seconds |
./spec/presenters/anonymous_feedback_presenter_spec.rb[1:2:2:2]                                | passed | 0.00106 seconds |
./spec/presenters/anonymous_feedback_presenter_spec.rb[1:2:2:3]                                | passed | 0.001 seconds   |
./spec/presenters/anonymous_feedback_presenter_spec.rb[1:2:2:4]                                | passed | 0.00066 seconds |
./spec/presenters/date_filters_presenter_spec.rb[1:1:1:1]                                      | passed | 0.00068 seconds |
./spec/presenters/date_filters_presenter_spec.rb[1:1:2:1]                                      | passed | 0.00071 seconds |
./spec/presenters/date_filters_presenter_spec.rb[1:1:3:1]                                      | passed | 0.00036 seconds |
./spec/presenters/date_filters_presenter_spec.rb[1:2:1:1]                                      | passed | 0.0006 seconds  |
./spec/presenters/date_filters_presenter_spec.rb[1:2:2:1]                                      | passed | 0.00075 seconds |
./spec/presenters/date_filters_presenter_spec.rb[1:2:3:1]                                      | passed | 0.00026 seconds |
./spec/presenters/document_type_summary_presenter_spec.rb[1:1:1]                               | passed | 0.00056 seconds |
./spec/presenters/document_type_summary_presenter_spec.rb[1:1:2]                               | passed | 0.00081 seconds |
./spec/presenters/document_type_summary_presenter_spec.rb[1:1:3]                               | passed | 0.00066 seconds |
./spec/presenters/document_type_summary_presenter_spec.rb[1:2:1]                               | passed | 0.00341 seconds |
./spec/presenters/organisation_summary_presenter_spec.rb[1:1:1]                                | passed | 0.00048 seconds |
./spec/presenters/organisation_summary_presenter_spec.rb[1:1:2]                                | passed | 0.0007 seconds  |
./spec/presenters/organisation_summary_presenter_spec.rb[1:1:3]                                | passed | 0.00055 seconds |
./spec/presenters/organisation_summary_presenter_spec.rb[1:2:1]                                | passed | 0.0007 seconds  |
./spec/presenters/scope_filters_presenter_spec.rb[1:1:1]                                       | passed | 0.00047 seconds |
./spec/presenters/scope_filters_presenter_spec.rb[1:1:2]                                       | passed | 0.00092 seconds |
./spec/presenters/scope_filters_presenter_spec.rb[1:1:3]                                       | passed | 0.00085 seconds |
./spec/presenters/scope_filters_presenter_spec.rb[1:1:4]                                       | passed | 0.00031 seconds |
./spec/presenters/scope_filters_presenter_spec.rb[1:1:5]                                       | passed | 0.00021 seconds |
./spec/presenters/scope_filters_presenter_spec.rb[1:1:6]                                       | passed | 0.00027 seconds |
./spec/presenters/scope_filters_presenter_spec.rb[1:1:7]                                       | passed | 0.00064 seconds |
./spec/presenters/scope_filters_presenter_spec.rb[1:1:8]                                       | passed | 0.00022 seconds |
./spec/presenters/scope_filters_presenter_spec.rb[1:1:9]                                       | passed | 0.00074 seconds |
./spec/presenters/scope_filters_presenter_spec.rb[1:2:1]                                       | passed | 0.00078 seconds |
./spec/presenters/scope_filters_presenter_spec.rb[1:2:2]                                       | passed | 0.00061 seconds |
./spec/presenters/scope_filters_presenter_spec.rb[1:2:3]                                       | passed | 0.00022 seconds |
./spec/presenters/scope_filters_presenter_spec.rb[1:2:4]                                       | passed | 0.00045 seconds |
./spec/presenters/scope_filters_presenter_spec.rb[1:3:1]                                       | passed | 0.00046 seconds |
./spec/presenters/scope_filters_presenter_spec.rb[1:3:2]                                       | passed | 0.00072 seconds |
./spec/presenters/scope_filters_presenter_spec.rb[1:3:3]                                       | passed | 0.00021 seconds |
./spec/presenters/scope_filters_presenter_spec.rb[1:3:4]                                       | passed | 0.00076 seconds |
./spec/presenters/scope_filters_presenter_spec.rb[1:4:1]                                       | passed | 0.00018 seconds |
./spec/presenters/scope_filters_presenter_spec.rb[1:4:2:1]                                     | passed | 0.00067 seconds |
./spec/presenters/scope_filters_presenter_spec.rb[1:4:2:2]                                     | passed | 0.00077 seconds |
./spec/presenters/scope_filters_presenter_spec.rb[1:4:2:3]                                     | passed | 0.00046 seconds |
./spec/presenters/scope_filters_presenter_spec.rb[1:4:2:4]                                     | passed | 0.00041 seconds |
./spec/presenters/scope_filters_presenter_spec.rb[1:4:3:1]                                     | passed | 0.00087 seconds |
./spec/presenters/scope_filters_presenter_spec.rb[1:4:3:2]                                     | passed | 0.00056 seconds |
./spec/presenters/scope_filters_presenter_spec.rb[1:4:3:3]                                     | passed | 0.00038 seconds |
./spec/presenters/scope_filters_presenter_spec.rb[1:4:3:4]                                     | passed | 0.00039 seconds |
./spec/presenters/scope_filters_presenter_spec.rb[1:5:1]                                       | passed | 0.0082 seconds  |
./spec/presenters/scope_filters_presenter_spec.rb[1:5:2]                                       | passed | 0.00182 seconds |
./spec/presenters/scope_filters_presenter_spec.rb[1:5:3]                                       | passed | 0.0078 seconds  |
./spec/presenters/scope_filters_presenter_spec.rb[1:6:1]                                       | passed | 0.00546 seconds |
./spec/presenters/scope_filters_presenter_spec.rb[1:6:2]                                       | passed | 0.00024 seconds |
./spec/presenters/scope_filters_presenter_spec.rb[1:7:1]                                       | passed | 0.00068 seconds |
./spec/presenters/scope_filters_presenter_spec.rb[1:7:2]                                       | passed | 0.0005 seconds  |
./spec/presenters/scope_filters_presenter_spec.rb[1:7:3]                                       | passed | 0.00065 seconds |
./spec/presenters/scope_filters_presenter_spec.rb[1:7:4]                                       | passed | 0.00041 seconds |
./spec/presenters/scope_filters_presenter_spec.rb[1:8:1]                                       | passed | 0.00361 seconds |
./spec/presenters/scope_filters_presenter_spec.rb[1:8:2]                                       | passed | 0.00054 seconds |
./spec/presenters/scope_filters_presenter_spec.rb[1:9:1]                                       | passed | 0.00103 seconds |
./spec/presenters/scope_filters_presenter_spec.rb[1:9:2]                                       | passed | 0.00228 seconds |
./spec/presenters/scope_filters_presenter_spec.rb[1:9:3]                                       | passed | 0.00606 seconds |
./spec/presenters/scope_filters_presenter_spec.rb[1:9:4]                                       | passed | 0.00126 seconds |
./spec/presenters/scope_filters_presenter_spec.rb[1:9:5]                                       | passed | 0.00804 seconds |
./spec/presenters/scope_filters_presenter_spec.rb[1:9:6]                                       | passed | 0.00342 seconds |
./spec/presenters/scope_filters_presenter_spec.rb[1:9:7]                                       | passed | 0.00543 seconds |
./spec/presenters/scope_filters_presenter_spec.rb[1:9:8]                                       | passed | 0.0074 seconds  |
./spec/views/layouts/application.html.erb_spec.rb[1:1]                                         | passed | 0.54662 seconds |
./spec/views/layouts/application.html.erb_spec.rb[1:2]                                         | passed | 0.04458 seconds |
./spec/views/support/_new_request_links.html.erb_spec.rb[1:1]                                  | passed | 0.18624 seconds |
./spec/views/support/_new_request_links.html.erb_spec.rb[1:2]                                  | passed | 0.02346 seconds |
./spec/views/support/_new_request_links.html.erb_spec.rb[1:3]                                  | passed | 0.01988 seconds |
./spec/workers/zendesk_ticket_worker_spec.rb[1:1:1]                                            | passed | 0.01153 seconds |
./spec/workers/zendesk_ticket_worker_spec.rb[1:2:1]                                            | passed | 0.00425 seconds |
./spec/workers/zendesk_ticket_worker_spec.rb[1:3:1]                                            | passed | 0.00622 seconds |
./spec/workers/zendesk_ticket_worker_spec.rb[1:4:1]                                            | passed | 0.00737 seconds |
./spec/workers/zendesk_ticket_worker_spec.rb[1:5:1]                                            | passed | 0.01881 seconds |
./spec/workers/zendesk_ticket_worker_spec.rb[1:6:1]                                            | passed | 0.00457 seconds |
